iRent平假日,經緯度後三位,小時,想租未租筆數,kepler_time
"假日","25.025,121.454",5,1,"05:00"
"假日","25.022,121.436",5,1,"05:00"
"假日","25.113,121.514",5,1,"05:00"
"假日","25.012,121.540",5,1,"05:00"
"假日","25.018,121.300",5,1,"05:00"
"假日","23.012,120.192",5,1,"05:00"
"假日","25.074,121.287",5,1,"05:00"
"假日","22.622,120.304",5,1,"05:00"
"假日","24.961,121.223",5,1,"05:00"
"假日","24.803,120.986",5,1,"05:00"
"假日","25.046,121.390",5,1,"05:00"
"假日","25.194,121.430",5,1,"05:00"
"假日","24.956,121.354",5,1,"05:00"
"假日","23.630,120.894",5,1,"05:00"
"假日","25.032,121.555",5,1,"05:00"
"假日","25.056,121.586",5,1,"05:00"
"假日","25.022,121.312",5,1,"05:00"
"假日","25.035,121.221",5,1,"05:00"
"假日","25.037,121.365",5,1,"05:00"
"假日","25.073,121.519",5,1,"05:00"
"假日","24.990,121.516",5,1,"05:00"
"假日","25.041,121.450",5,1,"05:00"
"假日","25.142,121.384",5,1,"05:00"
"假日","25.056,121.622",5,1,"05:00"
"假日","25.056,121.356",5,1,"05:00"
"假日","24.981,121.344",5,1,"05:00"
"假日","25.074,121.372",5,1,"05:00"
"假日","25.043,121.570",5,1,"05:00"
"假日","24.149,120.664",5,1,"05:00"
"假日","24.968,121.296",5,1,"05:00"
"假日","25.117,121.527",5,1,"05:00"
"假日","22.611,120.298",5,1,"05:00"
"假日","24.965,121.435",5,1,"05:00"
"假日","24.956,121.201",5,1,"05:00"
"假日","25.077,121.546",5,1,"05:00"
"假日","25.038,121.092",5,1,"05:00"
"假日","24.801,120.972",5,1,"05:00"
"假日","22.999,120.199",5,1,"05:00"
"假日","25.041,121.552",5,1,"05:00"
"假日","22.627,120.313",5,1,"05:00"
"假日","24.995,121.312",5,1,"05:00"
"假日","22.630,120.310",5,1,"05:00"
"假日","25.041,121.581",5,1,"05:00"
"假日","24.908,121.284",5,1,"05:00"
"假日","22.928,120.286",5,1,"05:00"
"假日","25.040,121.290",5,1,"05:00"
"假日","24.779,121.024",5,1,"05:00"
"假日","25.026,121.302",5,1,"05:00"
"假日","25.016,121.306",5,1,"05:00"
"假日","25.030,121.531",5,1,"05:00"
"假日","25.129,121.505",5,1,"05:00"
"假日","25.057,121.495",5,1,"05:00"
"假日","24.177,120.644",5,1,"05:00"
"假日","25.055,121.598",5,1,"05:00"
"假日","25.062,121.541",5,1,"05:00"
"假日","24.988,121.312",5,1,"05:00"
"假日","24.999,121.556",5,1,"05:00"
"假日","22.617,120.356",5,1,"05:00"
"假日","25.042,121.440",5,1,"05:00"
"假日","24.981,121.455",5,1,"05:00"
"假日","24.972,121.547",5,1,"05:00"
"假日","25.067,121.365",5,1,"05:00"
"假日","22.653,120.356",5,1,"05:00"
"假日","24.910,121.149",5,1,"05:00"
"假日","25.086,121.716",5,1,"05:00"
"假日","25.027,121.555",5,1,"05:00"
"假日","25.060,121.289",5,1,"05:00"
"假日","25.070,121.513",5,1,"05:00"
"假日","24.965,121.431",5,1,"05:00"
"假日","25.021,121.546",5,1,"05:00"
"假日","25.003,121.521",5,1,"05:00"
"假日","25.051,121.526",5,1,"05:00"
"假日","22.962,120.185",5,1,"05:00"
"假日","24.839,121.010",5,1,"05:00"
"假日","24.134,120.651",5,1,"05:00"
"假日","25.073,121.280",5,1,"05:00"
"假日","24.941,121.260",5,1,"05:00"
"假日","22.991,120.161",5,1,"05:00"
"假日","24.928,121.307",5,1,"05:00"
"假日","25.053,121.301",5,1,"05:00"
"假日","25.078,121.589",5,1,"05:00"
"假日","25.082,121.375",5,1,"05:00"
"假日","25.020,121.555",5,1,"05:00"
"假日","22.985,120.241",5,1,"05:00"
"假日","24.987,121.316",5,1,"05:00"
"假日","25.131,121.746",5,1,"05:00"
"假日","24.793,121.014",5,1,"05:00"
"假日","24.982,121.373",5,1,"05:00"
"假日","24.963,121.225",5,1,"05:00"
"假日","24.219,120.749",5,1,"05:00"
"假日","24.953,121.345",5,1,"05:00"
"假日","23.005,120.207",5,1,"05:00"
"假日","25.075,121.373",5,1,"05:00"
"假日","25.144,121.715",5,1,"05:00"
"假日","25.050,121.205",5,1,"05:00"
"假日","24.180,120.645",5,1,"05:00"
"假日","25.045,121.210",5,1,"05:00"
"假日","23.823,120.579",5,1,"05:00"
"假日","25.005,121.497",5,1,"05:00"
"假日","25.109,121.742",5,1,"05:00"
"假日","25.066,121.365",5,1,"05:00"
"假日","25.056,121.597",5,1,"05:00"
"假日","23.040,120.244",5,1,"05:00"
"假日","22.616,120.315",5,1,"05:00"
"假日","24.905,121.209",5,1,"05:00"
"假日","22.618,120.354",5,1,"05:00"
"假日","24.805,120.964",5,1,"05:00"
"假日","24.840,121.008",5,1,"05:00"
"假日","24.980,121.479",5,1,"05:00"
"假日","22.930,120.286",5,1,"05:00"
"假日","25.127,121.505",5,1,"05:00"
"假日","25.002,121.514",5,1,"05:00"
"假日","25.073,121.573",5,1,"05:00"
"假日","24.974,121.534",5,1,"05:00"
"假日","24.917,121.201",5,1,"05:00"
"假日","24.964,121.296",5,1,"05:00"
"假日","25.080,121.548",5,1,"05:00"
"假日","25.013,121.299",5,1,"05:00"
"假日","24.998,121.510",5,1,"05:00"
"假日","23.000,120.196",5,1,"05:00"
"假日","25.114,121.522",5,1,"05:00"
"假日","25.022,121.480",5,1,"05:00"
"假日","24.837,121.023",5,1,"05:00"
"假日","24.941,121.272",5,1,"05:00"
"假日","25.076,121.519",5,1,"05:00"
"假日","22.696,120.297",5,1,"05:00"
"假日","24.944,121.259",5,1,"05:00"
"假日","25.132,121.746",5,1,"05:00"
"假日","25.036,121.528",5,1,"05:00"
"假日","22.641,120.375",5,1,"05:00"
"假日","25.060,121.598",5,1,"05:00"
"假日","25.037,121.579",5,1,"05:00"
"假日","24.968,121.351",5,1,"05:00"
"假日","22.641,120.320",5,1,"05:00"
"假日","25.061,121.580",5,1,"05:00"
"假日","24.939,121.259",5,1,"05:00"
"假日","25.065,121.504",5,1,"05:00"
"假日","24.985,121.460",5,1,"05:00"
"假日","24.177,120.640",5,1,"05:00"
"假日","24.945,121.377",5,1,"05:00"
"假日","23.000,120.199",5,1,"05:00"
"假日","25.198,121.432",5,1,"05:00"
"假日","25.034,121.554",5,1,"05:00"
"假日","25.022,121.302",5,1,"05:00"
"假日","25.078,121.549",5,1,"05:00"
"假日","25.048,121.435",5,1,"05:00"
"假日","25.017,121.513",5,1,"05:00"
"假日","25.033,121.567",5,1,"05:00"
"假日","25.043,121.550",5,1,"05:00"
"假日","24.952,121.347",5,1,"05:00"
"假日","25.116,121.770",5,1,"05:00"
"假日","25.007,121.521",5,1,"05:00"
"假日","24.992,121.307",5,1,"05:00"
"假日","25.024,121.500",5,1,"05:00"
"假日","25.089,121.526",5,1,"05:00"
"假日","25.017,121.549",5,1,"05:00"
"假日","24.465,120.851",5,1,"05:00"
"假日","22.986,120.235",5,1,"05:00"
"假日","25.087,121.472",5,1,"05:00"
"假日","25.005,121.503",5,1,"05:00"
"假日","22.991,120.233",5,1,"05:00"
"假日","25.099,121.713",5,1,"05:00"
"假日","24.148,120.664",5,1,"05:00"
"假日","25.011,121.537",5,1,"05:00"
"假日","25.023,121.560",5,1,"05:00"
"假日","24.018,120.644",5,1,"05:00"
"假日","25.061,121.276",5,1,"05:00"
"假日","22.989,120.235",5,1,"05:00"
"假日","25.042,121.512",5,1,"05:00"
"假日","24.928,121.291",5,1,"05:00"
"假日","25.056,121.598",5,1,"05:00"
"假日","25.049,121.525",5,1,"05:00"
"假日","25.054,121.462",5,1,"05:00"
"假日","24.997,121.309",5,1,"05:00"
"假日","24.982,121.464",5,1,"05:00"
"假日","25.056,121.521",5,1,"05:00"
"假日","25.016,121.468",5,1,"05:00"
"假日","24.971,121.444",5,1,"05:00"
"假日","25.116,121.407",5,1,"05:00"
"假日","24.214,120.498",5,1,"05:00"
"假日","22.714,120.294",5,1,"05:00"
"假日","23.517,120.667",5,1,"05:00"
"假日","25.009,121.482",5,1,"05:00"
"假日","25.024,121.429",5,1,"05:00"
"假日","24.145,120.671",5,1,"05:00"
"假日","25.053,121.524",5,1,"05:00"
"假日","25.058,121.369",5,1,"05:00"
"假日","24.907,121.146",5,1,"05:00"
"假日","22.584,120.319",5,1,"05:00"
"假日","25.020,121.302",5,1,"05:00"
"假日","22.714,120.284",5,1,"05:00"
"假日","24.226,120.613",5,1,"05:00"
"假日","24.803,121.036",5,1,"05:00"
"假日","23.636,120.377",5,1,"05:00"
"假日","24.171,120.644",5,1,"05:00"
"假日","24.802,121.033",5,1,"05:00"
"假日","25.083,121.486",5,1,"05:00"
"假日","24.966,121.304",5,1,"05:00"
"假日","24.969,121.324",5,1,"05:00"
"假日","25.172,121.439",5,1,"05:00"
"假日","25.025,121.465",5,1,"05:00"
"假日","24.972,121.335",5,1,"05:00"
"假日","24.969,121.245",5,1,"05:00"
"假日","25.034,121.511",5,1,"05:00"
"假日","25.081,121.439",5,1,"05:00"
"假日","24.996,121.559",5,1,"05:00"
"假日","25.170,121.448",5,1,"05:00"
"假日","25.050,121.540",5,1,"05:00"
"假日","25.074,121.241",5,1,"05:00"
"假日","25.026,121.473",5,1,"05:00"
"假日","25.032,121.523",5,1,"05:00"
"假日","25.069,121.367",5,1,"05:00"
"假日","25.096,121.462",5,1,"05:00"
"假日","22.649,120.309",5,1,"05:00"
"假日","25.006,121.528",5,1,"05:00"
"假日","25.072,121.596",5,1,"05:00"
"假日","24.954,121.243",5,1,"05:00"
"假日","24.964,121.228",5,1,"05:00"
"假日","24.910,121.181",5,1,"05:00"
"假日","25.051,121.359",5,1,"05:00"
"假日","25.008,121.215",5,1,"05:00"
"假日","24.787,120.991",5,1,"05:00"
"假日","25.075,121.227",5,1,"05:00"
"假日","24.812,121.023",5,1,"05:00"
"假日","25.077,121.470",5,1,"05:00"
"假日","25.064,121.629",5,1,"05:00"
"假日","22.672,120.310",5,1,"05:00"
"假日","24.995,121.330",5,1,"05:00"
"假日","24.970,121.176",5,1,"05:00"
"假日","24.995,121.559",5,1,"05:00"
"假日","24.994,121.483",5,1,"05:00"
"假日","24.953,121.247",5,1,"05:00"
"假日","25.123,121.812",5,1,"05:00"
"假日","25.095,121.459",5,1,"05:00"
"假日","22.641,120.311",5,1,"05:00"
"假日","25.005,121.499",5,1,"05:00"
"假日","25.107,121.373",5,1,"05:00"
"假日","25.142,121.799",5,1,"05:00"
"假日","25.118,121.823",5,1,"05:00"
"假日","24.966,121.303",5,1,"05:00"
"假日","22.647,120.311",5,1,"05:00"
"假日","25.020,121.461",5,1,"05:00"
"假日","25.141,121.792",5,1,"05:00"
"假日","25.052,121.467",5,1,"05:00"
"假日","24.988,121.466",5,1,"05:00"
"假日","25.023,121.240",5,1,"05:00"
"假日","25.109,121.533",5,1,"05:00"
"假日","25.201,121.438",5,1,"05:00"
"假日","25.167,121.447",5,1,"05:00"
"假日","22.962,120.192",5,1,"05:00"
"假日","24.963,121.542",5,1,"05:00"
"假日","25.036,121.513",5,1,"05:00"
"假日","22.604,120.264",5,1,"05:00"
"假日","25.062,121.640",5,1,"05:00"
"假日","25.068,121.373",5,1,"05:00"
"假日","25.102,121.511",5,1,"05:00"
"假日","25.072,121.372",5,1,"05:00"
"假日","25.123,121.467",5,1,"05:00"
"假日","25.028,121.493",5,1,"05:00"
"假日","22.570,120.336",5,1,"05:00"
"假日","23.038,120.244",5,1,"05:00"
"假日","25.036,121.547",5,1,"05:00"
"假日","24.958,121.208",5,1,"05:00"
"假日","25.013,121.540",5,1,"05:00"
"假日","25.012,121.221",5,1,"05:00"
"假日","24.119,120.668",5,1,"05:00"
"假日","25.007,121.205",5,1,"05:00"
"假日","25.011,121.217",5,1,"05:00"
"假日","25.196,121.438",5,1,"05:00"
"假日","25.054,121.364",5,1,"05:00"
"假日","25.026,121.463",5,1,"05:00"
"假日","25.024,121.526",5,1,"05:00"
"假日","25.061,121.646",5,1,"05:00"
"假日","22.714,120.344",5,1,"05:00"
"假日","25.052,121.456",5,1,"05:00"
"假日","25.045,121.580",5,1,"05:00"
"假日","25.054,121.125",5,1,"05:00"
"假日","25.129,121.738",5,1,"05:00"
"假日","25.028,121.420",5,1,"05:00"
"假日","24.663,121.560",5,1,"05:00"
"假日","24.154,120.689",5,1,"05:00"
"假日","24.980,121.452",5,1,"05:00"
"假日","25.084,121.472",5,1,"05:00"
"假日","25.045,121.526",5,1,"05:00"
"假日","25.035,121.507",5,1,"05:00"
"假日","25.039,121.567",5,1,"05:00"
"假日","24.834,121.002",5,1,"05:00"
"假日","25.067,121.619",5,1,"05:00"
"假日","25.022,121.313",5,1,"05:00"
"假日","24.954,121.293",5,1,"05:00"
"假日","25.044,121.469",5,1,"05:00"
"假日","24.922,121.374",5,1,"05:00"
"假日","25.040,121.581",5,1,"05:00"
"假日","25.000,121.472",5,1,"05:00"
"假日","25.039,121.569",5,1,"05:00"
"假日","24.981,121.218",5,1,"05:00"
"假日","25.087,121.471",5,1,"05:00"
"假日","24.985,121.414",5,1,"05:00"
"假日","23.839,120.924",5,1,"05:00"
"假日","25.053,121.532",5,1,"05:00"
"假日","25.076,121.238",5,1,"05:00"
"假日","24.988,121.489",5,1,"05:00"
"假日","25.020,121.231",5,1,"05:00"
"假日","25.088,121.475",5,1,"05:00"
"假日","25.056,121.526",5,1,"05:00"
"假日","22.998,120.229",5,1,"05:00"
"假日","25.019,121.429",5,1,"05:00"
"假日","25.125,121.743",5,1,"05:00"
"假日","24.983,121.415",5,1,"05:00"
"假日","24.842,121.006",5,1,"05:00"
"假日","25.016,121.513",5,1,"05:00"
"假日","25.111,121.519",5,1,"05:00"
"假日","25.065,121.624",5,1,"05:00"
"假日","25.024,121.488",5,1,"05:00"
"假日","25.003,121.274",5,1,"05:00"
"假日","25.049,121.484",5,1,"05:00"
"假日","25.139,121.449",5,1,"05:00"
"假日","25.005,121.505",5,1,"05:00"
"假日","22.701,120.302",5,1,"05:00"
"假日","24.999,121.542",5,1,"05:00"
"假日","24.979,121.530",5,1,"05:00"
"假日","25.007,121.476",5,1,"05:00"
"假日","23.668,120.440",5,1,"05:00"
"假日","25.192,121.430",5,1,"05:00"
"假日","25.034,121.570",5,1,"05:00"
"假日","25.052,121.551",5,1,"05:00"
"假日","25.082,121.591",5,1,"05:00"
"假日","24.954,121.501",5,1,"05:00"
"假日","25.057,121.378",5,1,"05:00"
"假日","25.012,121.491",5,1,"05:00"
"假日","22.986,120.620",5,1,"05:00"
"假日","25.062,121.630",5,1,"05:00"
"假日","22.983,120.224",5,1,"05:00"
"假日","24.988,121.575",5,1,"05:00"
"假日","25.061,121.628",5,1,"05:00"
"假日","25.077,121.369",5,1,"05:00"
"假日","24.944,121.205",5,1,"05:00"
"假日","25.060,121.482",5,1,"05:00"
"假日","25.046,121.279",5,1,"05:00"
"假日","25.051,121.483",5,1,"05:00"
"假日","24.970,121.532",5,1,"05:00"
"假日","23.006,120.240",5,1,"05:00"
"假日","25.037,121.434",5,1,"05:00"
"假日","25.064,121.431",5,1,"05:00"
"假日","22.705,120.306",5,1,"05:00"
"假日","25.052,121.366",5,1,"05:00"
"假日","24.947,121.208",5,1,"05:00"
"假日","24.947,121.207",5,1,"05:00"
"假日","22.620,120.314",5,1,"05:00"
"假日","25.122,121.729",5,1,"05:00"
"假日","25.063,121.624",5,1,"05:00"
"假日","22.712,120.311",5,1,"05:00"
"假日","24.992,121.293",5,1,"05:00"
"假日","24.165,120.728",5,1,"05:00"
"假日","24.210,120.580",5,1,"05:00"
"假日","25.081,121.593",5,1,"05:00"
"假日","24.998,121.544",5,1,"05:00"
"假日","25.176,121.445",5,1,"05:00"
"假日","24.113,120.675",5,1,"05:00"
"假日","25.073,121.588",5,1,"05:00"
"假日","25.014,121.204",5,1,"05:00"
"假日","24.156,120.641",5,1,"05:00"
"假日","25.173,121.451",5,1,"05:00"
"假日","25.042,121.555",5,1,"05:00"
"假日","24.994,121.309",5,1,"05:00"
"假日","25.031,121.431",5,1,"05:00"
"假日","24.995,121.294",5,1,"05:00"
"假日","24.984,121.460",5,1,"05:00"
"假日","24.994,121.488",5,1,"05:00"
"假日","22.716,120.314",5,1,"05:00"
"假日","24.984,121.221",5,1,"05:00"
"假日","24.970,121.402",5,1,"05:00"
"假日","25.082,121.434",5,1,"05:00"
"假日","24.739,121.087",5,1,"05:00"
"假日","25.001,121.509",5,1,"05:00"
"假日","25.007,121.218",5,1,"05:00"
"假日","25.080,121.600",5,1,"05:00"
"假日","25.070,121.633",5,1,"05:00"
"假日","22.711,120.311",5,1,"05:00"
"假日","24.987,121.420",5,1,"05:00"
"假日","24.980,121.548",5,1,"05:00"
"假日","24.980,121.528",5,1,"05:00"
"假日","25.016,121.219",5,1,"05:00"
"假日","24.810,121.028",5,1,"05:00"
"假日","25.082,121.220",5,1,"05:00"
"假日","22.626,120.362",5,1,"05:00"
"假日","25.059,121.372",5,1,"05:00"
"假日","24.159,120.641",5,1,"05:00"
"假日","25.087,121.517",5,1,"05:00"
"假日","25.004,121.430",5,1,"05:00"
"假日","25.049,121.592",5,1,"05:00"
"假日","25.034,121.225",5,1,"05:00"
"假日","25.036,121.255",5,1,"05:00"
"假日","25.081,121.551",5,1,"05:00"
"假日","25.053,121.553",5,1,"05:00"
"假日","25.043,121.290",5,1,"05:00"
"假日","24.978,121.528",5,1,"05:00"
"假日","25.083,121.545",5,1,"05:00"
"假日","22.686,120.310",5,1,"05:00"
"假日","24.976,121.319",5,1,"05:00"
"假日","25.046,121.293",5,1,"05:00"
"假日","25.014,121.206",5,1,"05:00"
"假日","25.050,121.476",5,1,"05:00"
"假日","25.050,121.482",5,1,"05:00"
"假日","24.791,120.996",5,1,"05:00"
"假日","25.053,121.263",5,1,"05:00"
"假日","23.007,120.196",5,1,"05:00"
"假日","25.076,121.552",5,1,"05:00"
"假日","23.014,120.221",5,1,"05:00"
"假日","24.192,120.608",5,1,"05:00"
"假日","24.214,120.579",5,1,"05:00"
"假日","24.957,121.540",5,1,"05:00"
"假日","25.035,121.510",5,1,"05:00"
"假日","25.034,121.563",5,1,"05:00"
"假日","24.112,120.672",5,1,"05:00"
"假日","25.060,121.503",5,1,"05:00"
"假日","25.040,121.449",5,1,"05:00"
"假日","22.985,120.218",5,1,"05:00"
"假日","25.009,121.221",5,1,"05:00"
"假日","25.047,121.463",5,1,"05:00"
"假日","25.130,121.501",5,1,"05:00"
"假日","25.071,121.518",5,1,"05:00"
"假日","25.017,121.415",5,1,"05:00"
"假日","25.000,121.208",5,1,"05:00"
"假日","25.011,121.208",5,1,"05:00"
"假日","25.130,121.728",5,1,"05:00"
"假日","24.802,120.978",5,1,"05:00"
"假日","24.787,121.013",5,1,"05:00"
"假日","24.984,121.527",5,1,"05:00"
"假日","24.244,120.722",5,1,"05:00"
"假日","24.994,120.987",5,1,"05:00"
"假日","25.007,121.296",5,1,"05:00"
"假日","25.063,121.614",5,1,"05:00"
"假日","25.054,121.265",5,1,"05:00"
"假日","25.058,121.617",5,1,"05:00"
"假日","24.999,121.543",5,1,"05:00"
"假日","24.799,120.974",5,1,"05:00"
"假日","24.939,121.375",5,1,"05:00"
"假日","24.974,121.445",5,1,"05:00"
"假日","25.008,121.470",5,1,"05:00"
"假日","25.023,121.543",5,1,"05:00"
"假日","25.054,121.433",5,1,"05:00"
"假日","25.003,121.447",5,1,"05:00"
"假日","25.076,121.376",5,1,"05:00"
"假日","24.974,121.535",5,1,"05:00"
"假日","25.049,121.287",5,1,"05:00"
"假日","25.111,121.496",5,1,"05:00"
"假日","25.015,121.512",5,1,"05:00"
"假日","24.830,121.009",5,1,"05:00"
"假日","24.997,121.047",5,1,"05:00"
"假日","24.927,121.243",5,1,"05:00"
"假日","25.072,121.366",5,1,"05:00"
"假日","25.054,121.474",5,1,"05:00"
"假日","25.034,121.569",5,1,"05:00"
"假日","24.960,121.221",5,1,"05:00"
"假日","25.116,121.505",5,1,"05:00"
"假日","25.017,121.456",5,1,"05:00"
"假日","24.148,120.674",5,1,"05:00"
"假日","25.055,121.541",5,1,"05:00"
"假日","24.973,121.686",5,1,"05:00"
"假日","25.134,121.758",5,1,"05:00"
"假日","22.871,120.536",5,1,"05:00"
"假日","24.911,121.280",5,1,"05:00"
"假日","25.178,121.446",5,1,"05:00"
"假日","25.057,121.643",5,1,"05:00"
"假日","24.194,120.607",5,1,"05:00"
"假日","24.974,121.334",5,1,"05:00"
"假日","22.717,120.325",5,1,"05:00"
"假日","25.041,121.367",5,1,"05:00"
"假日","23.037,120.238",5,1,"05:00"
"假日","24.985,121.534",5,1,"05:00"
"假日","24.812,121.024",5,1,"05:00"
"假日","22.999,120.204",5,1,"05:00"
"假日","23.001,120.198",5,1,"05:00"
"假日","25.002,121.230",5,1,"05:00"
"假日","24.800,120.981",5,1,"05:00"
"假日","25.183,121.480",5,1,"05:00"
"假日","24.173,120.667",5,1,"05:00"
"假日","24.975,121.262",5,1,"05:00"
"假日","24.831,121.010",5,1,"05:00"
"假日","22.992,120.215",5,1,"05:00"
"假日","24.889,121.654",5,1,"05:00"
"假日","22.616,120.327",5,1,"05:00"
"假日","25.052,121.512",5,1,"05:00"
"假日","25.111,121.526",5,1,"05:00"
"假日","25.076,121.227",5,1,"05:00"
"假日","22.985,120.212",5,1,"05:00"
"假日","25.187,121.431",5,1,"05:00"
"假日","24.933,121.293",5,1,"05:00"
"假日","24.183,120.685",5,1,"05:00"
"假日","22.972,120.219",5,1,"05:00"
"假日","25.007,121.463",5,1,"05:00"
"假日","24.880,121.292",5,1,"05:00"
"假日","25.137,121.757",5,1,"05:00"
"假日","24.975,121.332",5,1,"05:00"
"假日","25.086,121.485",5,1,"05:00"
"假日","25.018,121.411",5,1,"05:00"
"假日","24.931,121.293",5,1,"05:00"
"假日","25.019,121.412",5,1,"05:00"
"假日","24.975,121.333",5,1,"05:00"
"假日","25.173,121.448",5,1,"05:00"
"假日","24.824,121.010",5,1,"05:00"
"假日","25.067,121.501",5,1,"05:00"
"假日","25.014,121.454",5,1,"05:00"
"假日","25.129,121.746",5,1,"05:00"
"假日","24.984,121.568",5,1,"05:00"
"假日","24.804,120.959",5,1,"05:00"
"假日","25.060,121.278",5,1,"05:00"
"假日","24.980,121.561",5,1,"05:00"
"假日","24.986,121.541",5,1,"05:00"
"假日","25.028,121.416",5,1,"05:00"
"假日","24.929,121.240",5,1,"05:00"
"假日","25.017,121.295",5,1,"05:00"
"假日","25.105,121.644",5,1,"05:00"
"假日","24.824,121.018",5,1,"05:00"
"假日","24.808,121.041",5,1,"05:00"
"假日","25.062,121.613",5,1,"05:00"
"假日","25.084,121.385",5,1,"05:00"
"假日","23.001,120.199",5,1,"05:00"
"假日","25.108,121.530",5,1,"05:00"
"假日","24.975,121.334",5,1,"05:00"
"假日","24.804,121.030",5,1,"05:00"
